STATION,Station_name,DATE,LATITUDE,LONGITUDE,ELEVATION,temperature,dew_point_temperature,station_level_pressure,wind_direction,wind_speed,relative_humidity,pres_wx_MW1,pres_wx_MW2,pres_wx_MW3,visibility,hour,month,day_of_year,dew_point_depression
INM00043341,VALPARAI,2017-04-08 03:00:00,10.2833,77.0,1041.0,,16.8,896.7,10.0,43.2,,,,,4.0,3,4,98,
INM00043341,VALPARAI,2017-04-08 12:00:00,10.2833,77.0,1041.0,27.2,22.6,895.5,999.0,0.0,76.0,,,,2.0,12,4,98,4.599999999999998
INM00043341,VALPARAI,2017-04-09 03:00:00,10.2833,77.0,1041.0,20.0,16.2,896.9,999.0,0.0,79.0,,,,10.0,3,4,99,3.8000000000000007
INM00043341,VALPARAI,2017-04-09 12:00:00,10.2833,77.0,1041.0,27.6,21.5,894.9,999.0,0.0,69.0,,,,4.0,12,4,99,6.100000000000001
INM00043341,VALPARAI,2017-04-10 03:00:00,10.2833,77.0,1041.0,18.6,17.3,897.3,999.0,0.0,92.0,,,,4.0,3,4,100,1.3000000000000007
INM00043341,VALPARAI,2017-04-10 12:00:00,10.2833,77.0,1041.0,25.9,21.0,894.0,999.0,0.0,74.0,,,,2.0,12,4,100,4.899999999999999
INM00043341,VALPARAI,2017-04-11 03:00:00,10.2833,77.0,1041.0,20.8,18.6,986.6,999.0,0.0,87.0,,,,4.0,3,4,101,2.1999999999999993
INM00043341,VALPARAI,2017-04-11 12:00:00,10.2833,77.0,1041.0,25.8,21.7,893.4,999.0,0.0,78.0,,,,2.0,12,4,101,4.100000000000001
INM00043341,VALPARAI,2017-04-12 03:00:00,10.2833,77.0,1041.0,20.6,19.7,896.2,999.0,0.0,95.0,,,,2.0,3,4,102,0.9000000000000021
INM00043341,VALPARAI,2017-04-12 12:00:00,10.2833,77.0,1041.0,26.4,22.1,893.0,999.0,0.0,77.0,,,,4.0,12,4,102,4.299999999999997
INM00043341,VALPARAI,2017-04-13 03:00:00,10.2833,77.0,1041.0,20.2,19.0,896.8,999.0,0.0,93.0,,,,2.0,3,4,103,1.1999999999999993
INM00043341,VALPARAI,2017-04-13 12:00:00,10.2833,77.0,1041.0,25.8,22.3,893.8,999.0,0.0,81.0,,,,1.0,12,4,103,3.5
INM00043341,VALPARAI,2017-04-14 03:00:00,10.2833,77.0,1041.0,19.8,17.3,896.5,999.0,0.0,86.0,,,,2.0,3,4,104,2.5
INM00043341,VALPARAI,2017-04-14 12:00:00,10.2833,77.0,1041.0,25.0,21.2,894.7,999.0,0.0,80.0,,,,1.0,12,4,104,3.8000000000000007
INM00043341,VALPARAI,2017-04-15 03:00:00,10.2833,77.0,1041.0,18.2,15.9,896.9,999.0,0.0,87.0,,,,4.0,3,4,105,2.299999999999999
INM00043341,VALPARAI,2017-04-15 12:00:00,10.2833,77.0,1041.0,26.6,23.5,894.0,999.0,0.0,83.0,,,,10.0,12,4,105,3.1000000000000014
INM00043341,VALPARAI,2017-04-16 03:00:00,10.2833,77.0,1041.0,20.0,12.9,895.7,999.0,0.0,64.0,,,,4.0,3,4,106,7.1
INM00043341,VALPARAI,2017-04-16 12:00:00,10.2833,77.0,1041.0,25.6,22.4,894.3,999.0,0.0,83.0,,,,2.0,12,4,106,3.200000000000003
INM00043341,VALPARAI,2017-04-17 03:00:00,10.2833,77.0,1041.0,20.5,18.4,896.5,999.0,0.0,88.0,,,,4.0,3,4,107,2.1000000000000014
INM00043341,VALPARAI,2017-04-18 03:00:00,10.2833,77.0,1041.0,20.2,17.4,896.2,999.0,0.0,84.0,,,,4.0,3,4,108,2.8000000000000007
INM00043341,VALPARAI,2017-04-18 12:00:00,10.2833,77.0,1041.0,26.8,20.0,894.4,999.0,0.0,66.0,,,,10.0,12,4,108,6.800000000000001
INM00043341,VALPARAI,2017-04-19 03:00:00,10.2833,77.0,1041.0,19.2,16.0,896.0,999.0,0.0,82.0,,,,2.0,3,4,109,3.1999999999999993
INM00043341,VALPARAI,2017-04-19 12:00:00,10.2833,77.0,1041.0,27.2,21.4,894.0,999.0,0.0,71.0,,,,4.0,12,4,109,5.800000000000001
INM00043341,VALPARAI,2017-04-20 03:00:00,10.2833,77.0,1041.0,21.6,17.9,896.7,999.0,0.0,80.0,,,,2.0,3,4,110,3.700000000000003
INM00043341,VALPARAI,2017-04-20 12:00:00,10.2833,77.0,1041.0,25.8,22.9,893.7,999.0,0.0,84.0,,,,1.0,12,4,110,2.900000000000002
INM00043341,VALPARAI,2017-04-21 03:00:00,10.2833,77.0,1041.0,20.6,19.7,897.2,999.0,0.0,95.0,,,,1.0,3,4,111,0.9000000000000021
INM00043341,VALPARAI,2017-04-21 12:00:00,10.2833,77.0,1041.0,22.8,20.1,895.0,999.0,0.0,85.0,,,,2.0,12,4,111,2.6999999999999993
INM00043341,VALPARAI,2017-04-22 03:00:00,10.2833,77.0,1041.0,18.8,17.9,898.0,999.0,0.0,95.0,,,,2.0,3,4,112,0.9000000000000021
INM00043341,VALPARAI,2017-04-22 12:00:00,10.2833,77.0,1041.0,23.6,21.8,891.4,999.0,0.0,90.0,,,,1.0,12,4,112,1.8000000000000007
INM00043341,VALPARAI,2017-04-23 03:00:00,10.2833,77.0,1041.0,20.4,19.2,897.7,999.0,0.0,93.0,,,,4.0,3,4,113,1.1999999999999993
INM00043341,VALPARAI,2017-04-23 12:00:00,10.2833,77.0,1041.0,25.0,22.1,894.0,999.0,0.0,84.0,,,,1.0,12,4,113,2.8999999999999986
INM00043341,VALPARAI,2017-04-24 03:00:00,10.2833,77.0,1041.0,20.6,19.1,897.6,999.0,0.0,91.0,,,,4.0,3,4,114,1.5
INM00043341,VALPARAI,2017-04-24 12:00:00,10.2833,77.0,1041.0,25.2,22.9,893.4,999.0,0.0,87.0,,,,10.0,12,4,114,2.3000000000000007
INM00043341,VALPARAI,2017-04-25 03:00:00,10.2833,77.0,1041.0,18.8,17.5,897.9,999.0,0.0,92.0,,,,4.0,3,4,115,1.3000000000000007
INM00043341,VALPARAI,2017-04-25 12:00:00,10.2833,77.0,1041.0,26.2,22.5,894.0,999.0,0.0,80.0,,,,2.0,12,4,115,3.6999999999999993
INM00043341,VALPARAI,2017-04-26 03:00:00,10.2833,77.0,1041.0,18.6,18.0,896.6,999.0,0.0,96.0,,,,4.0,3,4,116,0.6000000000000014
INM00043341,VALPARAI,2017-04-26 12:00:00,10.2833,77.0,1041.0,24.8,22.8,893.3,999.0,0.0,89.0,,,,2.0,12,4,116,2.0
INM00043341,VALPARAI,2017-04-27 03:00:00,10.2833,77.0,1041.0,,19.4,897.2,20.0,3.1,,,,,2.0,3,4,117,
INM00043341,VALPARAI,2017-04-27 12:00:00,10.2833,77.0,1041.0,21.4,20.5,893.2,999.0,0.0,95.0,,,,4.0,12,4,117,0.8999999999999986
INM00043341,VALPARAI,2017-04-28 03:00:00,10.2833,77.0,1041.0,18.0,15.7,897.9,999.0,0.0,87.0,,,,4.0,3,4,118,2.3000000000000007
INM00043341,VALPARAI,2017-04-28 12:00:00,10.2833,77.0,1041.0,25.6,20.9,893.4,999.0,0.0,75.0,,,,10.0,12,4,118,4.700000000000003
INM00043341,VALPARAI,2017-04-29 03:00:00,10.2833,77.0,1041.0,19.2,17.9,897.5,999.0,0.0,92.0,,,,2.0,3,4,119,1.3000000000000007
INM00043341,VALPARAI,2017-04-29 12:00:00,10.2833,77.0,1041.0,20.4,19.8,893.3,999.0,0.0,96.0,,,,4.0,12,4,119,0.5999999999999979
INM00043341,VALPARAI,2017-04-30 03:00:00,10.2833,77.0,1041.0,19.6,17.7,896.8,999.0,0.0,89.0,,,,4.0,3,4,120,1.9000000000000021
INM00043341,VALPARAI,2017-04-30 12:00:00,10.2833,77.0,1041.0,20.0,19.4,893.6,999.0,0.0,96.0,,,,4.0,12,4,120,0.6000000000000014
INM00043341,VALPARAI,2017-05-01 03:00:00,10.2833,77.0,1041.0,19.4,17.8,897.4,999.0,0.0,91.0,,,,2.0,3,5,121,1.5999999999999979
INM00043341,VALPARAI,2017-05-02 03:00:00,10.2833,77.0,1041.0,18.8,17.9,898.0,999.0,0.0,95.0,,,,4.0,3,5,122,0.9000000000000021
INM00043341,VALPARAI,2017-05-02 12:00:00,10.2833,77.0,1041.0,23.2,21.1,893.8,999.0,0.0,88.0,,,,4.0,12,5,122,2.099999999999998
INM00043341,VALPARAI,2017-05-03 03:00:00,10.2833,77.0,1041.0,19.8,17.9,897.6,999.0,0.0,89.0,,,,4.0,3,5,123,1.9000000000000021
INM00043341,VALPARAI,2017-05-03 12:00:00,10.2833,77.0,1041.0,21.8,20.6,894.0,999.0,0.0,93.0,,,,4.0,12,5,123,1.1999999999999993
INM00043341,VALPARAI,2017-05-04 03:00:00,10.2833,77.0,1041.0,19.2,17.9,897.9,999.0,0.0,92.0,,,,4.0,3,5,124,1.3000000000000007
INM00043341,VALPARAI,2017-05-04 12:00:00,10.2833,77.0,1041.0,25.4,22.2,894.9,999.0,0.0,83.0,,,,10.0,12,5,124,3.1999999999999993
INM00043341,VALPARAI,2017-05-05 03:00:00,10.2833,77.0,1041.0,20.2,18.0,897.4,999.0,0.0,87.0,,,,1.0,3,5,125,2.1999999999999993
INM00043341,VALPARAI,2017-05-05 12:00:00,10.2833,77.0,1041.0,20.6,20.0,893.4,999.0,0.0,96.0,,,,2.0,12,5,125,0.6000000000000014
INM00043341,VALPARAI,2017-05-06 03:00:00,10.2833,77.0,1041.0,20.6,19.4,897.9,999.0,0.0,93.0,,,,1.0,3,5,126,1.2000000000000028
INM00043341,VALPARAI,2017-05-06 12:00:00,10.2833,77.0,1041.0,22.6,19.3,894.0,999.0,0.0,82.0,,,,2.0,12,5,126,3.3000000000000007
INM00043341,VALPARAI,2017-05-07 03:00:00,10.2833,77.0,1041.0,21.2,20.0,898.2,999.0,0.0,93.0,,,,2.0,3,5,127,1.1999999999999993
INM00043341,VALPARAI,2017-05-07 12:00:00,10.2833,77.0,1041.0,22.0,20.2,894.4,999.0,0.0,90.0,,,,4.0,12,5,127,1.8000000000000007
INM00043341,VALPARAI,2017-05-08 03:00:00,10.2833,77.0,1041.0,19.8,18.9,897.5,999.0,0.0,95.0,,,,10.0,3,5,128,0.9000000000000021
INM00043341,VALPARAI,2017-05-08 12:00:00,10.2833,77.0,1041.0,24.8,22.2,893.8,999.0,0.0,86.0,,,,2.0,12,5,128,2.6000000000000014
INM00043341,VALPARAI,2017-05-09 03:00:00,10.2833,77.0,1041.0,20.6,18.8,897.7,999.0,0.0,89.0,,,,2.0,3,5,129,1.8000000000000007
INM00043341,VALPARAI,2017-05-09 12:00:00,10.2833,77.0,1041.0,25.4,21.9,893.3,999.0,0.0,81.0,,,,4.0,12,5,129,3.5
INM00043341,VALPARAI,2017-05-10 03:00:00,10.2833,77.0,1041.0,20.2,19.0,897.2,999.0,0.0,93.0,,,,4.0,3,5,130,1.1999999999999993
INM00043341,VALPARAI,2017-05-10 12:00:00,10.2833,77.0,1041.0,23.0,22.1,893.0,999.0,0.0,95.0,,,,2.0,12,5,130,0.8999999999999986
INM00043341,VALPARAI,2017-05-11 03:00:00,10.2833,77.0,1041.0,20.0,18.4,896.9,999.0,0.0,91.0,,,,4.0,3,5,131,1.6000000000000014
INM00043341,VALPARAI,2017-05-11 12:00:00,10.2833,77.0,1041.0,25.4,21.1,893.2,999.0,0.0,77.0,,,,10.0,12,5,131,4.299999999999997
INM00043341,VALPARAI,2017-05-12 03:00:00,10.2833,77.0,1041.0,20.8,19.3,896.3,999.0,0.0,91.0,,,,2.0,3,5,132,1.5
INM00043341,VALPARAI,2017-05-12 12:00:00,10.2833,77.0,1041.0,24.2,21.0,,999.0,0.0,82.0,,,,4.0,12,5,132,3.1999999999999993
INM00043341,VALPARAI,2017-05-13 03:00:00,10.2833,77.0,1041.0,20.6,19.1,896.1,999.0,0.0,91.0,,,,10.0,3,5,133,1.5
INM00043341,VALPARAI,2017-05-13 12:00:00,10.2833,77.0,1041.0,26.1,19.7,893.3,999.0,0.0,68.0,,,,10.0,12,5,133,6.400000000000002
INM00043341,VALPARAI,2017-05-14 03:00:00,10.2833,77.0,1041.0,21.8,20.6,896.5,999.0,0.0,93.0,,,,4.0,3,5,134,1.1999999999999993
INM00043341,VALPARAI,2017-05-14 12:00:00,10.2833,77.0,1041.0,24.6,21.4,893.1,999.0,0.0,82.0,,,,2.0,12,5,134,3.200000000000003
INM00043341,VALPARAI,2017-05-15 03:00:00,10.2833,77.0,1041.0,20.2,18.3,896.7,999.0,0.0,89.0,,,,4.0,3,5,135,1.8999999999999986
INM00043341,VALPARAI,2017-05-15 12:00:00,10.2833,77.0,1041.0,24.2,21.0,893.6,999.0,0.0,82.0,,,,2.0,12,5,135,3.1999999999999993
INM00043341,VALPARAI,2017-05-16 03:00:00,10.2833,77.0,1041.0,19.4,17.8,895.7,999.0,0.0,91.0,,,,4.0,3,5,136,1.5999999999999979
INM00043341,VALPARAI,2017-05-16 12:00:00,10.2833,77.0,1041.0,25.6,20.9,892.9,999.0,0.0,75.0,,,,1.0,12,5,136,4.700000000000003
INM00043341,VALPARAI,2017-05-17 03:00:00,10.2833,77.0,1041.0,21.2,19.1,895.8,999.0,0.0,88.0,,,,4.0,3,5,137,2.099999999999998
INM00043341,VALPARAI,2017-05-17 12:00:00,10.2833,77.0,1041.0,24.6,21.4,892.3,999.0,0.0,82.0,,,,2.0,12,5,137,3.200000000000003
INM00043341,VALPARAI,2017-05-18 03:00:00,10.2833,77.0,1041.0,20.2,18.0,895.6,999.0,0.0,87.0,,,,4.0,3,5,138,2.1999999999999993
INM00043341,VALPARAI,2017-05-18 12:00:00,10.2833,77.0,1041.0,20.8,19.9,893.0,999.0,0.0,95.0,,,,2.0,12,5,138,0.9000000000000021
INM00043341,VALPARAI,2017-05-19 03:00:00,10.2833,77.0,1041.0,21.2,19.1,896.4,999.0,0.0,88.0,,,,10.0,3,5,139,2.099999999999998
INM00043341,VALPARAI,2017-05-19 12:00:00,10.2833,77.0,1041.0,25.4,21.9,893.4,999.0,0.0,81.0,,,,2.0,12,5,139,3.5
INM00043341,VALPARAI,2017-05-20 03:00:00,10.2833,77.0,1041.0,20.0,18.1,895.9,999.0,0.0,89.0,,,,4.0,3,5,140,1.8999999999999986
INM00043341,VALPARAI,2017-05-20 12:00:00,10.2833,77.0,1041.0,24.6,22.6,893.2,999.0,0.0,89.0,,,,1.0,12,5,140,2.0
INM00043341,VALPARAI,2017-05-21 03:00:00,10.2833,77.0,1041.0,20.4,17.9,895.2,999.0,0.0,86.0,,,,10.0,3,5,141,2.5
INM00043341,VALPARAI,2017-05-21 12:00:00,10.2833,77.0,1041.0,23.6,21.2,892.3,999.0,0.0,86.0,,,,2.0,12,5,141,2.400000000000002
INM00043341,VALPARAI,2017-05-22 03:00:00,10.2833,77.0,1041.0,20.8,19.3,894.9,999.0,0.0,91.0,,,,4.0,3,5,142,1.5
INM00043341,VALPARAI,2017-05-22 12:00:00,10.2833,77.0,1041.0,22.2,20.7,891.4,999.0,0.0,91.0,,,,1.0,12,5,142,1.5
INM00043341,VALPARAI,2017-05-23 03:00:00,10.2833,77.0,1041.0,19.0,17.7,894.4,999.0,0.0,92.0,,,,4.0,3,5,143,1.3000000000000007
INM00043341,VALPARAI,2017-05-23 12:00:00,10.2833,77.0,1041.0,25.0,22.1,892.0,999.0,0.0,84.0,,,,2.0,12,5,143,2.8999999999999986
INM00043341,VALPARAI,2017-05-24 03:00:00,10.2833,77.0,1041.0,21.6,20.1,894.8,999.0,0.0,91.0,,,,2.0,3,5,144,1.5
INM00043341,VALPARAI,2017-05-24 12:00:00,10.2833,77.0,1041.0,,21.1,891.5,20.0,11.3,,,,,1.0,12,5,144,
INM00043341,VALPARAI,2017-05-25 03:00:00,10.2833,77.0,1041.0,20.6,19.4,894.3,999.0,0.0,93.0,,,,4.0,3,5,145,1.2000000000000028
INM00043341,VALPARAI,2017-05-25 12:00:00,10.2833,77.0,1041.0,23.4,21.0,892.0,999.0,0.0,86.0,,,,2.0,12,5,145,2.3999999999999986
INM00043341,VALPARAI,2017-05-26 03:00:00,10.2833,77.0,1041.0,20.4,19.2,895.2,999.0,0.0,93.0,,,,4.0,3,5,146,1.1999999999999993
INM00043341,VALPARAI,2017-05-26 12:00:00,10.2833,77.0,1041.0,24.8,21.3,892.6,999.0,0.0,81.0,,,,4.0,12,5,146,3.5
INM00043341,VALPARAI,2017-05-27 03:00:00,10.2833,77.0,1041.0,20.6,19.1,895.2,999.0,0.0,91.0,,,,4.0,3,5,147,1.5
INM00043341,VALPARAI,2017-05-27 12:00:00,10.2833,77.0,1041.0,22.6,20.2,893.3,999.0,0.0,86.0,,,,2.0,12,5,147,2.400000000000002
INM00043341,VALPARAI,2017-05-28 03:00:00,10.2833,77.0,1041.0,21.0,19.8,894.9,999.0,0.0,93.0,,,,1.0,3,5,148,1.1999999999999993
INM00043341,VALPARAI,2017-05-28 12:00:00,10.2833,77.0,1041.0,21.8,19.7,893.1,999.0,0.0,88.0,,,,4.0,12,5,148,2.1000000000000014
INM00043341,VALPARAI,2017-05-29 03:00:00,10.2833,77.0,1041.0,19.6,18.7,895.4,999.0,0.0,95.0,,,,1.0,3,5,149,0.9000000000000021
INM00043341,VALPARAI,2017-05-29 12:00:00,10.2833,77.0,1041.0,22.0,19.9,893.5,999.0,0.0,88.0,,,,4.0,12,5,149,2.1000000000000014
INM00043341,VALPARAI,2017-05-30 03:00:00,10.2833,77.0,1041.0,20.0,19.4,895.3,999.0,0.0,96.0,,,,4.0,3,5,150,0.6000000000000014
INM00043341,VALPARAI,2017-05-30 12:00:00,10.2833,77.0,1041.0,22.6,20.5,893.2,999.0,0.0,88.0,,,,2.0,12,5,150,2.1000000000000014
INM00043341,VALPARAI,2017-05-31 03:00:00,10.2833,77.0,1041.0,20.2,19.0,895.0,999.0,0.0,93.0,,,,4.0,3,5,151,1.1999999999999993
INM00043341,VALPARAI,2017-05-31 12:00:00,10.2833,77.0,1041.0,23.2,20.5,893.8,999.0,0.0,85.0,,,,1.0,12,5,151,2.6999999999999993
INM00043341,VALPARAI,2017-06-01 03:00:00,10.2833,77.0,1041.0,19.8,19.2,894.5,999.0,0.0,96.0,,,,4.0,3,6,152,0.6000000000000014
INM00043341,VALPARAI,2017-06-01 12:00:00,10.2833,77.0,1041.0,21.6,19.8,893.8,999.0,0.0,90.0,,,,2.0,12,6,152,1.8000000000000007
INM00043341,VALPARAI,2017-06-02 03:00:00,10.2833,77.0,1041.0,20.0,19.4,894.0,999.0,0.0,96.0,,,,1.0,3,6,153,0.6000000000000014
INM00043341,VALPARAI,2017-06-02 12:00:00,10.2833,77.0,1041.0,21.0,19.2,893.5,999.0,0.0,90.0,,,,4.0,12,6,153,1.8000000000000007
INM00043341,VALPARAI,2017-06-03 03:00:00,10.2833,77.0,1041.0,20.0,19.1,894.5,999.0,0.0,95.0,,,,10.0,3,6,154,0.8999999999999986
INM00043341,VALPARAI,2017-06-03 12:00:00,10.2833,77.0,1041.0,20.8,19.9,893.4,999.0,0.0,95.0,,,,1.0,12,6,154,0.9000000000000021
INM00043341,VALPARAI,2017-06-04 03:00:00,10.2833,77.0,1041.0,20.2,18.7,895.0,999.0,0.0,91.0,,,,10.0,3,6,155,1.5
INM00043341,VALPARAI,2017-06-04 12:00:00,10.2833,77.0,1041.0,25.0,21.8,894.5,999.0,0.0,82.0,,,,4.0,12,6,155,3.1999999999999993
INM00043341,VALPARAI,2017-06-05 03:00:00,10.2833,77.0,1041.0,21.2,20.0,895.3,999.0,0.0,93.0,,,,4.0,3,6,156,1.1999999999999993
INM00043341,VALPARAI,2017-06-05 12:00:00,10.2833,77.0,1041.0,26.2,19.0,894.3,999.0,0.0,65.0,,,,2.0,12,6,156,7.199999999999999
INM00043341,VALPARAI,2017-06-06 03:00:00,10.2833,77.0,1041.0,20.4,19.8,895.8,999.0,0.0,96.0,,,,2.0,3,6,157,0.5999999999999979
INM00043341,VALPARAI,2017-06-06 12:00:00,10.2833,77.0,1041.0,21.2,20.3,894.1,999.0,0.0,95.0,,,,1.0,12,6,157,0.8999999999999986
INM00043341,VALPARAI,2017-06-07 03:00:00,10.2833,77.0,1041.0,20.0,19.4,895.4,999.0,0.0,96.0,,,,10.0,3,6,158,0.6000000000000014
INM00043341,VALPARAI,2017-06-07 12:00:00,10.2833,77.0,1041.0,21.2,20.3,894.5,999.0,0.0,95.0,,,,2.0,12,6,158,0.8999999999999986
INM00043341,VALPARAI,2017-06-08 03:00:00,10.2833,77.0,1041.0,20.0,19.1,896.6,999.0,0.0,95.0,,,,4.0,3,6,159,0.8999999999999986
INM00043341,VALPARAI,2017-06-08 12:00:00,10.2833,77.0,1041.0,22.8,19.5,894.1,999.0,0.0,82.0,,,,4.0,12,6,159,3.3000000000000007
INM00043341,VALPARAI,2017-06-09 03:00:00,10.2833,77.0,1041.0,19.8,19.2,896.0,999.0,0.0,96.0,,,,4.0,3,6,160,0.6000000000000014
INM00043341,VALPARAI,2017-06-09 12:00:00,10.2833,77.0,1041.0,22.0,19.0,893.8,999.0,0.0,83.0,,,,2.0,12,6,160,3.0
INM00043341,VALPARAI,2017-06-10 03:00:00,10.2833,77.0,1041.0,19.6,19.0,895.7,999.0,0.0,96.0,,,,4.0,3,6,161,0.6000000000000014
INM00043341,VALPARAI,2017-06-10 12:00:00,10.2833,77.0,1041.0,19.6,17.4,893.7,999.0,0.0,87.0,DZ:50,,,1.0,12,6,161,2.200000000000003
INM00043341,VALPARAI,2017-06-11 03:00:00,10.2833,77.0,1041.0,19.4,18.8,836.0,999.0,0.0,96.0,,,,1.0,3,6,162,0.5999999999999979
INM00043341,VALPARAI,2017-06-11 12:00:00,10.2833,77.0,1041.0,19.6,17.4,894.0,999.0,0.0,87.0,,,,1.0,12,6,162,2.200000000000003
INM00043341,VALPARAI,2017-06-12 03:00:00,10.2833,77.0,1041.0,19.2,18.6,894.4,999.0,0.0,96.0,,,,2.0,3,6,163,0.5999999999999979
INM00043341,VALPARAI,2017-06-12 12:00:00,10.2833,77.0,1041.0,20.6,18.9,893.3,999.0,0.0,90.0,,,,2.0,12,6,163,1.7000000000000028
INM00043341,VALPARAI,2017-06-13 03:00:00,10.2833,77.0,1041.0,20.0,17.8,894.8,999.0,0.0,87.0,,,,10.0,3,6,164,2.1999999999999993
INM00043341,VALPARAI,2017-06-13 12:00:00,10.2833,77.0,1041.0,21.8,19.7,893.5,999.0,0.0,88.0,,,,2.0,12,6,164,2.1000000000000014
INM00043341,VALPARAI,2017-06-14 03:00:00,10.2833,77.0,1041.0,20.8,19.7,894.3,999.0,0.0,93.0,,,,4.0,3,6,165,1.1000000000000014
INM00043341,VALPARAI,2017-06-14 12:00:00,10.2833,77.0,1041.0,22.6,20.8,893.7,999.0,0.0,90.0,,,,4.0,12,6,165,1.8000000000000007
INM00043341,VALPARAI,2017-06-15 03:00:00,10.2833,77.0,1041.0,20.4,19.8,895.3,999.0,0.0,96.0,,,,2.0,3,6,166,0.5999999999999979
INM00043341,VALPARAI,2017-06-15 12:00:00,10.2833,77.0,1041.0,23.2,20.5,894.2,999.0,0.0,85.0,,,,1.0,12,6,166,2.6999999999999993
INM00043341,VALPARAI,2017-06-16 03:00:00,10.2833,77.0,1041.0,20.4,19.2,895.6,999.0,0.0,93.0,,,,4.0,3,6,167,1.1999999999999993
INM00043341,VALPARAI,2017-06-16 12:00:00,10.2833,77.0,1041.0,22.8,20.1,894.6,999.0,0.0,85.0,,,,2.0,12,6,167,2.6999999999999993
INM00043341,VALPARAI,2017-06-17 03:00:00,10.2833,77.0,1041.0,20.2,19.1,895.3,999.0,0.0,93.0,,,,4.0,3,6,168,1.0999999999999979
INM00043341,VALPARAI,2017-06-17 12:00:00,10.2833,77.0,1041.0,24.0,21.1,894.2,999.0,0.0,84.0,,,,2.0,12,6,168,2.8999999999999986
INM00043341,VALPARAI,2017-06-18 03:00:00,10.2833,77.0,1041.0,19.8,18.2,895.8,999.0,0.0,91.0,,,,10.0,3,6,169,1.6000000000000014
INM00043341,VALPARAI,2017-06-18 12:00:00,10.2833,77.0,1041.0,25.6,20.3,894.5,999.0,0.0,73.0,,,,4.0,12,6,169,5.300000000000001
INM00043341,VALPARAI,2017-06-19 03:00:00,10.2833,77.0,1041.0,20.6,18.4,895.9,999.0,0.0,87.0,,,,4.0,3,6,170,2.200000000000003
INM00043341,VALPARAI,2017-06-19 12:00:00,10.2833,77.0,1041.0,23.8,21.5,894.3,999.0,0.0,87.0,,,,4.0,12,6,170,2.3000000000000007
INM00043341,VALPARAI,2017-06-20 03:00:00,10.2833,77.0,1041.0,20.6,20.0,895.9,999.0,0.0,96.0,,,,4.0,3,6,171,0.6000000000000014
INM00043341,VALPARAI,2017-06-20 12:00:00,10.2833,77.0,1041.0,22.2,19.5,894.3,999.0,0.0,85.0,,,,4.0,12,6,171,2.6999999999999993
INM00043341,VALPARAI,2017-06-21 03:00:00,10.2833,77.0,1041.0,20.0,18.8,895.2,999.0,0.0,93.0,,,,4.0,3,6,172,1.1999999999999993
INM00043341,VALPARAI,2017-06-21 12:00:00,10.2833,77.0,1041.0,23.4,19.8,894.0,999.0,0.0,80.0,,,,10.0,12,6,172,3.599999999999998
INM00043341,VALPARAI,2017-06-22 03:00:00,10.2833,77.0,1041.0,20.6,19.7,895.6,999.0,0.0,95.0,,,,4.0,3,6,173,0.9000000000000021
INM00043341,VALPARAI,2017-06-22 12:00:00,10.2833,77.0,1041.0,21.1,20.0,893.8,999.0,0.0,93.0,,,,1.0,12,6,173,1.1000000000000014
INM00043341,VALPARAI,2017-06-23 03:00:00,10.2833,77.0,1041.0,20.0,19.4,895.4,999.0,0.0,96.0,,,,2.0,3,6,174,0.6000000000000014
INM00043341,VALPARAI,2017-06-23 12:00:00,10.2833,77.0,1041.0,20.2,19.6,893.5,999.0,0.0,96.0,,,,1.0,12,6,174,0.5999999999999979
INM00043341,VALPARAI,2017-06-24 03:00:00,10.2833,77.0,1041.0,19.2,18.3,895.0,999.0,0.0,95.0,,,,2.0,3,6,175,0.8999999999999986
INM00043341,VALPARAI,2017-06-24 12:00:00,10.2833,77.0,1041.0,20.0,18.4,983.4,999.0,0.0,91.0,,,,1.0,12,6,175,1.6000000000000014
INM00043341,VALPARAI,2017-06-25 03:00:00,10.2833,77.0,1041.0,18.6,17.7,894.6,999.0,0.0,95.0,,,,4.0,3,6,176,0.9000000000000021
INM00043341,VALPARAI,2017-06-25 12:00:00,10.2833,77.0,1041.0,20.0,18.8,893.0,999.0,0.0,93.0,,,,10.0,12,6,176,1.1999999999999993
INM00043341,VALPARAI,2017-06-26 03:00:00,10.2833,77.0,1041.0,18.6,18.0,894.0,999.0,0.0,96.0,,,,1.0,3,6,177,0.6000000000000014
INM00043341,VALPARAI,2017-06-26 12:00:00,10.2833,77.0,1041.0,20.6,19.7,892.5,999.0,0.0,95.0,DZ:50,,,4.0,12,6,177,0.9000000000000021
INM00043341,VALPARAI,2017-06-27 03:00:00,10.2833,77.0,1041.0,19.6,19.0,893.6,999.0,0.0,96.0,,,,1.0,3,6,178,0.6000000000000014
INM00043341,VALPARAI,2017-06-27 12:00:00,10.2833,77.0,1041.0,19.4,18.8,892.0,999.0,0.0,96.0,,,,1.0,12,6,178,0.5999999999999979
INM00043341,VALPARAI,2017-06-28 03:00:00,10.2833,77.0,1041.0,18.8,18.2,894.2,999.0,0.0,96.0,,,,1.0,3,6,179,0.6000000000000014
INM00043341,VALPARAI,2017-06-28 12:00:00,10.2833,77.0,1041.0,19.6,19.0,892.6,999.0,0.0,96.0,,,,0.2,12,6,179,0.6000000000000014
INM00043341,VALPARAI,2017-06-29 03:00:00,10.2833,77.0,1041.0,19.9,19.1,894.7,999.0,0.0,95.0,,,,4.0,3,6,180,0.7999999999999972
